Node ID,Distance,Conductance,Type,Name,IPSC
88,"[111.7987532910544, 101.42502984666582, 101.42502984666582]","[27.421520094280368, 28.038734406073985, 27.917412527503206]",dend,"['L5PCtemplate[88].dend[44]', 'L5PCtemplate[88].dend[27]', 'L5PCtemplate[88].dend[27]']",-0.033033774916191305
89,"[106.30384547392431, 127.3695178804456, 140.71579303214946]","[27.798839474618898, 27.74667850026868, 27.428685947396534]",dend,"['L5PCtemplate[89].dend[13]', 'L5PCtemplate[89].dend[13]', 'L5PCtemplate[89].dend[82]']",-0.012073588321470652
90,"[178.37074302601945, 169.81666982784498, 216.5604565168211]","[27.74112250026873, 27.792617920306068, 27.871251592692904]",dend,"['L5PCtemplate[90].dend[14]', 'L5PCtemplate[90].dend[31]', 'L5PCtemplate[90].dend[28]']",-0.01673461720912428
91,"[176.5348423037649, 85.10253843614804, 131.4997229334096]","[28.084890789818864, 27.63654578245988, 27.927210881233044]",dend,"['L5PCtemplate[91].dend[72]', 'L5PCtemplate[91].dend[68]', 'L5PCtemplate[91].dend[37]']",-0.02363245289416227
92,"[72.55771256930629, 179.66078594459293, 68.94748552015548]","[27.87192219408074, 27.721054037202098, 27.702161523858344]",dend,"['L5PCtemplate[92].dend[57]', 'L5PCtemplate[92].dend[59]', 'L5PCtemplate[92].dend[29]']",-0.05712908574082576
93,"[213.6186311684051, 89.91900974132152, 147.9144711029631]","[27.784810711793675, 27.652409155259726, 27.936280601566853]",dend,"['L5PCtemplate[93].dend[62]', 'L5PCtemplate[93].dend[58]', 'L5PCtemplate[93].dend[61]']",-0.0318355349520516
94,"[83.3175177762149, 140.67423169442782, 198.73171935473022]","[27.726376660507196, 27.803827036277134, 27.442564701096316]",dend,"['L5PCtemplate[94].dend[21]', 'L5PCtemplate[94].dend[14]', 'L5PCtemplate[94].dend[72]']",-0.02692240799717638
95,"[83.7622620580905, 100.96950177156991, 207.97444699613737]","[27.79798481206978, 27.54425164218007, 28.07811081397014]",dend,"['L5PCtemplate[95].dend[15]', 'L5PCtemplate[95].dend[74]', 'L5PCtemplate[95].dend[69]']",-0.026983509577860332
96,"[204.37011221248093, 63.25794961446548, 147.41889823918723]","[27.98251153474414, 27.813991809924588, 27.401846209865415]",dend,"['L5PCtemplate[96].dend[70]', 'L5PCtemplate[96].dend[82]', 'L5PCtemplate[96].dend[38]']",-0.028428145989778386
97,"[90.68340297221485, 50.49431150301488, 236.03288425906243]","[27.579352526933167, 27.904256828199063, 28.071084701514966]",dend,"['L5PCtemplate[97].dend[66]', 'L5PCtemplate[97].dend[53]', 'L5PCtemplate[97].dend[28]']",-0.04819379709459781
98,"[80.63428340982409, 126.69388733406447, 144.809659283318]","[28.189756129306602, 27.630557607794124, 27.792191761389603]",dend,"['L5PCtemplate[98].dend[60]', 'L5PCtemplate[98].dend[41]', 'L5PCtemplate[98].dend[70]']",-0.04562251376256654
99,"[70.38469050977113, 138.67074554785592, 131.4997229334096]","[27.63569330950625, 27.912117516492398, 27.575839996491016]",dend,"['L5PCtemplate[99].dend[48]', 'L5PCtemplate[99].dend[28]', 'L5PCtemplate[99].dend[37]']",-0.03101887396468328
100,"[104.33110970863102, 71.6922569989571, 191.78658964491206]","[27.33581039583441, 27.870736896157236, 27.35396670112124]",dend,"['L5PCtemplate[100].dend[45]', 'L5PCtemplate[100].dend[54]', 'L5PCtemplate[100].dend[2]']",-0.03638535754646455
101,"[91.22777645270646, 96.89358253592437, 236.03288425906243]","[27.482669335360782, 27.799347160600817, 27.53002578714738]",dend,"['L5PCtemplate[101].dend[56]', 'L5PCtemplate[101].dend[60]', 'L5PCtemplate[101].dend[28]']",-0.02987164345995552
