Node ID,Distance,Conductance,Type,Name,EPSC
48,"[261.94854786234214, 170.97330851489596, 290.9945944032781]","[4.364115681530386, 3.6244959635990677, 4.63068545384831]",apic,"['L5PCtemplate[48].apic[87]', 'L5PCtemplate[48].apic[102]', 'L5PCtemplate[48].apic[13]']",-0.21248289462647563
49,"[1104.4308593866588, 1082.1476014710763, 1017.3385909867684, 1082.1057865991384]","[44.70257183164493, 40.32774348673961, 29.88921633628992, 40.31995030302951]",apic,"['L5PCtemplate[49].apic[40]', 'L5PCtemplate[49].apic[78]', 'L5PCtemplate[49].apic[49]', 'L5PCtemplate[49].apic[75]']",0.0
50,"[1210.9982500289723, 1197.2953017254179, 1215.5595188502741, 1139.099119375378, 1197.2953017254179]","[50.0, 50.0, 50.0, 50.0, 50.0]",apic,"['L5PCtemplate[50].apic[63]', 'L5PCtemplate[50].apic[64]', 'L5PCtemplate[50].apic[44]', 'L5PCtemplate[50].apic[67]', 'L5PCtemplate[50].apic[64]']",-0.02051100390474403
51,"[1082.1057865991384, 1171.7745217426436, 1129.9786252269105, 1191.8338749482448, 1121.9138184241024, 1087.6134547536517, 1095.4967915045395]","[40.31995030302951, 50.0, 50.0, 50.0, 48.46470636954312, 41.35950983369328, 42.8942811636774]",apic,"['L5PCtemplate[51].apic[75]', 'L5PCtemplate[51].apic[77]', 'L5PCtemplate[51].apic[78]', 'L5PCtemplate[51].apic[77]', 'L5PCtemplate[51].apic[56]', 'L5PCtemplate[51].apic[49]', 'L5PCtemplate[51].apic[53]']",-0.11265429286737572
52,"[1156.7784219191974, 1041.589405455893, 1151.4676333019793]","[50.0, 33.43432346558994, 50.0]",apic,"['L5PCtemplate[52].apic[64]', 'L5PCtemplate[52].apic[69]', 'L5PCtemplate[52].apic[76]']",-0.011138848560676706
53,"[218.58730416885743, 240.69752380559822, 137.2557592531149, 441.85902775156444]","[3.994449621635428, 4.178856281794844, 3.383431221177324, 6.300646049950679]",apic,"['L5PCtemplate[53].apic[87]', 'L5PCtemplate[53].apic[101]', 'L5PCtemplate[53].apic[2]', 'L5PCtemplate[53].apic[17]']",-0.11952164471864535
54,"[368.7774766038379, 352.54668609881696, 306.3818005121103, 324.6838631288485, 328.36525758999204]","[5.427489897967957, 5.250620035570352, 4.7784372270961555, 4.960328963977162, 4.997743908986729]",apic,"['L5PCtemplate[54].apic[85]', 'L5PCtemplate[54].apic[85]', 'L5PCtemplate[54].apic[18]', 'L5PCtemplate[54].apic[17]', 'L5PCtemplate[54].apic[18]']",-0.25581617384489164
55,"[246.9053395718152, 210.86125866500356, 180.44255713266568, 203.12536279050124, 205.95709008267312, 92.10714502044515]","[4.2321456092689935, 3.931949095181139, 3.695234585183559, 3.8703486837073893, 3.8927847527977457, 3.085556907464679]",apic,"['L5PCtemplate[55].apic[13]', 'L5PCtemplate[55].apic[102]', 'L5PCtemplate[55].apic[103]', 'L5PCtemplate[55].apic[82]', 'L5PCtemplate[55].apic[79]', 'L5PCtemplate[55].apic[106]']",-0.47443963431419434
56,"[847.2177443770693, 689.978067509162, 816.8660199789317, 816.8660199789317, 861.5980969360079]","[13.61555981924624, 10.455387021554792, 11.833447759445411, 11.833447759445411, 14.551266666778464]",apic,"['L5PCtemplate[56].apic[51]', 'L5PCtemplate[56].apic[50]', 'L5PCtemplate[56].apic[60]', 'L5PCtemplate[56].apic[60]', 'L5PCtemplate[56].apic[37]']",-0.5815465172403833
57,"[354.2599060505388, 360.4140218545981, 306.3818005121103, 350.34871466787376, 359.6429433351849]","[5.269013892670637, 5.33562016675627, 4.7784372270961555, 5.227115685056867, 5.327228827605973]",apic,"['L5PCtemplate[57].apic[22]', 'L5PCtemplate[57].apic[29]', 'L5PCtemplate[57].apic[18]', 'L5PCtemplate[57].apic[18]', 'L5PCtemplate[57].apic[34]']",-0.27815520888765377
