Node ID,Distance,Conductance,Type,Name,EPSC
52,"[1156.7784219191974, 1041.589405455893, 1151.4676333019793]","[6.765758137866792, 0.7457767253090307, 23.363935594250478]",apic,"['L5PCtemplate[52].apic[64]', 'L5PCtemplate[52].apic[69]', 'L5PCtemplate[52].apic[76]']",-0.010212162426626037
53,"[218.58730416885743, 240.69752380559822, 137.2557592531149, 441.85902775156444]","[0.03755993288962074, 0.6272805842665351, 0.01934723808071561, 0.6380304522303488]",apic,"['L5PCtemplate[53].apic[87]', 'L5PCtemplate[53].apic[101]', 'L5PCtemplate[53].apic[2]', 'L5PCtemplate[53].apic[17]']",-0.001306435123638039
54,"[368.7774766038379, 352.54668609881696, 306.3818005121103, 324.6838631288485, 328.36525758999204]","[0.07524970236664988, 0.07376040810251643, 0.5191615484669596, 0.15056959953473256, 0.037483126042557297]",apic,"['L5PCtemplate[54].apic[85]', 'L5PCtemplate[54].apic[85]', 'L5PCtemplate[54].apic[18]', 'L5PCtemplate[54].apic[17]', 'L5PCtemplate[54].apic[18]']",-0.00910446463393555
55,"[246.9053395718152, 210.86125866500356, 180.44255713266568, 203.12536279050124, 205.95709008267312, 92.10714502044515]","[0.31734291893125954, 0.6962691803425395, 0.08687363795643203, 0.08687935719333412, 0.027227947404779622, 0.06847145710246702]",apic,"['L5PCtemplate[55].apic[13]', 'L5PCtemplate[55].apic[102]', 'L5PCtemplate[55].apic[103]', 'L5PCtemplate[55].apic[82]', 'L5PCtemplate[55].apic[79]', 'L5PCtemplate[55].apic[106]']",-0.03173845108506157
56,"[847.2177443770693, 689.978067509162, 816.8660199789317, 816.8660199789317, 861.5980969360079]","[2.3882573085074106, 0.05810505931951882, 0.04833399066145591, 0.41535339062483073, 0.9108392001804548]",apic,"['L5PCtemplate[56].apic[51]', 'L5PCtemplate[56].apic[50]', 'L5PCtemplate[56].apic[60]', 'L5PCtemplate[56].apic[60]', 'L5PCtemplate[56].apic[37]']",-0.017639690938153763
57,"[354.2599060505388, 360.4140218545981, 306.3818005121103, 350.34871466787376, 359.6429433351849]","[0.09397800110149632, 0.2935180715708123, 0.6678191996543449, 0.27660399247812034, 0.15634660833408442]",apic,"['L5PCtemplate[57].apic[22]', 'L5PCtemplate[57].apic[29]', 'L5PCtemplate[57].apic[18]', 'L5PCtemplate[57].apic[18]', 'L5PCtemplate[57].apic[34]']",-0.00223650311994561
58,"[403.90172233454246, 354.2599060505388, 440.27348588813595, 425.7310071409782]","[0.15100110550688386, 0.07654415756091462, 0.2814887496295642, 0.7062295155165556]",apic,"['L5PCtemplate[58].apic[35]', 'L5PCtemplate[58].apic[22]', 'L5PCtemplate[58].apic[36]', 'L5PCtemplate[58].apic[32]']",-0.018564121107544906
59,"[217.8688329178009, 211.18036935758454, 254.24743952539205, 266.5184901776619, 258.8097713829477]","[0.16631051549896111, 0.08647465145434215, 0.1719063495080673, 0.5355655216322434, 0.10339196922614523]",apic,"['L5PCtemplate[59].apic[6]', 'L5PCtemplate[59].apic[14]', 'L5PCtemplate[59].apic[14]', 'L5PCtemplate[59].apic[10]', 'L5PCtemplate[59].apic[97]']",-0.0035322727256925646
60,"[1210.9982500289723, 1266.1545769386835, 1247.7691346354463, 1192.6128077257351, 1302.9254615451578, 1302.9254615451578]","[10.036014328827829, 19.288576012476497, 0.5611204655894272, 13.658852646705483, 3.7535790867320373, 3.3429484300159014]",apic,"['L5PCtemplate[60].apic[63]', 'L5PCtemplate[60].apic[63]', 'L5PCtemplate[60].apic[63]', 'L5PCtemplate[60].apic[63]', 'L5PCtemplate[60].apic[63]', 'L5PCtemplate[60].apic[63]']",-0.009741998401580076
61,"[268.94996698754665, 363.74225133642045]","[0.2095207467507027, 0.4011917659263065]",apic,"['L5PCtemplate[61].apic[13]', 'L5PCtemplate[61].apic[17]']",-0.015939372568141152
62,"[350.34871466787376, 303.84662065878194, 372.3321717457555, 441.85902775156444, 257.96163675675126, 344.2130572326344, 245.80261632896452]","[0.9583734220669817, 0.24724098813208736, 0.4016023897127736, 0.40800644877740405, 0.31594802493813046, 0.07248093287798599, 0.15562389886847353]",apic,"['L5PCtemplate[62].apic[18]', 'L5PCtemplate[62].apic[84]', 'L5PCtemplate[62].apic[18]', 'L5PCtemplate[62].apic[17]', 'L5PCtemplate[62].apic[83]', 'L5PCtemplate[62].apic[17]', 'L5PCtemplate[62].apic[86]']",-0.047243087404069684
63,"[447.0801433093812, 356.3369328288799, 427.16580613515765, 359.76838909913823, 386.6853090271192, 356.3369328288799, 318.57287608557755]","[0.8336011629795468, 0.10103824717799037, 0.2753201650813201, 0.8587394945911192, 0.3247125436302477, 0.12535499520175317, 0.6001930866271606]",apic,"['L5PCtemplate[63].apic[35]', 'L5PCtemplate[63].apic[25]', 'L5PCtemplate[63].apic[33]', 'L5PCtemplate[63].apic[30]', 'L5PCtemplate[63].apic[29]', 'L5PCtemplate[63].apic[25]', 'L5PCtemplate[63].apic[26]']",-0.03422891910247472
64,"[797.8192791933797, 710.093801399195, 710.8962145832052]","[0.760227480483865, 5.484993220980797, 2.444890868921898]",apic,"['L5PCtemplate[64].apic[37]', 'L5PCtemplate[64].apic[51]', 'L5PCtemplate[64].apic[60]']",-0.0708380009797338
65,"[225.67649497454522, 296.70507413250823, 225.67649497454522, 249.35268802719958, 266.3004727952778, 290.9945944032781]","[0.028293829141530908, 0.6016987670416151, 0.08173835142000958, 0.04930050068600246, 0.3641692773459129, 0.05794882107689771]",apic,"['L5PCtemplate[65].apic[12]', 'L5PCtemplate[65].apic[12]', 'L5PCtemplate[65].apic[12]', 'L5PCtemplate[65].apic[12]', 'L5PCtemplate[65].apic[9]', 'L5PCtemplate[65].apic[13]']",-0.021767954466156425
66,"[359.76838909913823, 303.3081866709057, 383.46384024680384, 232.7139044414883, 324.6838631288485, 383.53218282262037, 324.23749899931823]","[0.49497561320637, 0.10009542509347549, 0.19718090600875215, 0.2581085062632908, 0.7734043053209153, 0.18037961378639503, 0.12751983268666128]",apic,"['L5PCtemplate[66].apic[30]', 'L5PCtemplate[66].apic[20]', 'L5PCtemplate[66].apic[23]', 'L5PCtemplate[66].apic[14]', 'L5PCtemplate[66].apic[17]', 'L5PCtemplate[66].apic[24]', 'L5PCtemplate[66].apic[21]']",-0.002497601477102762
67,"[1232.3947573227133, 1197.2953017254179, 1215.5595188502741]","[2.06362806566117, 6.992243257561667, 14.875636579753257]",apic,"['L5PCtemplate[67].apic[44]', 'L5PCtemplate[67].apic[64]', 'L5PCtemplate[67].apic[44]']",-0.004942867523993755
68,"[336.3158955937961, 283.14649180641305, 232.59638030497996, 352.54668609881696]","[0.4848653907901492, 0.2385888222043525, 1.3851630368160428, 0.13447674856477623]",apic,"['L5PCtemplate[68].apic[85]', 'L5PCtemplate[68].apic[83]', 'L5PCtemplate[68].apic[90]', 'L5PCtemplate[68].apic[85]']",-0.02208634798108733
